Exercice,Nom 2024 Commune,Nom 2024 Département,Agrégat,Montant,Montant en millions,Population totale,Montant en € par habitant
2024,Trois-Rivières,Guadeloupe,Subventions reçues et participations,424740.24,0.42474024,7763,54.71341491691357
2024,Vieux-Fort,Guadeloupe,Subventions reçues et participations,15750.0,0.01575,1816,8.672907488986784
2024,Vieux-Habitants,Guadeloupe,Subventions reçues et participations,894728.01,0.89472801,7191,124.42330830204422
2024,Vieux-Habitants,Guadeloupe,Subventions reçues et participations,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Ventes de biens et services,566477.53,0.56647753,52586,10.772401970106111
2024,Anse-Bertrand,Guadeloupe,Ventes de biens et services,81172.1,0.0811721,4107,19.764329194058924
2024,Baie-Mahault,Guadeloupe,Ventes de biens et services,1744741.47,1.74474147,31370,55.61815333120816
2024,Baie-Mahault,Guadeloupe,Ventes de biens et services,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Ventes de biens et services,94050.36,0.09405036,5127,18.34413107080164
2024,Baillif,Guadeloupe,Ventes de biens et services,72478.62,0.07247862,5127,14.136653013458162
2024,Basse-Terre,Guadeloupe,Ventes de biens et services,579719.67,0.57971967,9973,58.12891507069087
2024,Basse-Terre,Guadeloupe,Ventes de biens et services,0.0,0.0,9973,0.0
2024,Bouillante,Guadeloupe,Ventes de biens et services,395495.59,0.39549559,6729,58.77479417446872
2024,Bouillante,Guadeloupe,Ventes de biens et services,0.0,0.0,6729,0.0
2024,Capesterre-Belle-Eau,Guadeloupe,Ventes de biens et services,1456541.87,1.45654187,17888,81.42564121198569
2024,Capesterre-de-Marie-Galante,Guadeloupe,Ventes de biens et services,3987.22,0.00398722,3226,1.2359640421574705
2024,Capesterre-de-Marie-Galante,Guadeloupe,Ventes de biens et services,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Ventes de biens et services,50977.95,0.0509779499999999,7617,6.692654588420638
2024,Gourbeyre,Guadeloupe,Ventes de biens et services,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Ventes de biens et services,66602.09,0.06660209,1420,46.90288028169014
2024,La Désirade,Guadeloupe,Ventes de biens et services,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Ventes de biens et services,633799.6,0.6337996,3976,159.40633802816902
2024,Deshaies,Guadeloupe,Ventes de biens et services,104374.73,0.10437473,3976,26.25118963782696
2024,Grand-Bourg,Guadeloupe,Ventes de biens et services,460346.97,0.4603469699999999,4813,95.64657594016204
2024,Le Gosier,Guadeloupe,Ventes de biens et services,899853.99,0.89985399,27437,32.797098443707405
2024,Le Gosier,Guadeloupe,Ventes de biens et services,0.0,0.0,27437,0.0
2024,Goyave,Guadeloupe,Ventes de biens et services,387.2,0.0003872,7780,0.0497686375321336
2024,Lamentin,Guadeloupe,Ventes de biens et services,136503.83,0.13650383,18804,7.259297489895766
2024,Morne-à-l'Eau,Guadeloupe,Ventes de biens et services,101592.67,0.10159267,16089,6.314417925290571
2024,Morne-à-l'Eau,Guadeloupe,Ventes de biens et services,0.0,0.0,16089,0.0
2024,Le Moule,Guadeloupe,Ventes de biens et services,1359993.97,1.35999397,22949,59.261578718026925
2024,Le Moule,Guadeloupe,Ventes de biens et services,249553.89,0.24955389,22949,10.87428166804654
2024,Petit-Bourg,Guadeloupe,Ventes de biens et services,123508.8,0.1235088,24560,5.02885993485342
2024,Petit-Canal,Guadeloupe,Ventes de biens et services,65530.61,0.06553061,8325,7.871544744744745
2024,Pointe-à-Pitre,Guadeloupe,Ventes de biens et services,1386589.04,1.38658904,14576,95.12822722283204
2024,Pointe-à-Pitre,Guadeloupe,Ventes de biens et services,0.0,0.0,14576,0.0
2024,Pointe-Noire,Guadeloupe,Ventes de biens et services,358845.5,0.3588455,6012,59.68820691949434
2024,Port-Louis,Guadeloupe,Ventes de biens et services,63521.53,0.0635215299999999,5655,11.23280813439434
2024,Saint-Claude,Guadeloupe,Ventes de biens et services,501863.92,0.50186392,10900,46.042561467889904
2024,Saint-François,Guadeloupe,Ventes de biens et services,1617044.04,1.61704404,13150,122.96912851711026
2024,Saint-François,Guadeloupe,Ventes de biens et services,591082.36,0.59108236,13150,44.9492288973384
2024,Saint-François,Guadeloupe,Ventes de biens et services,406401.79,0.40640179,13150,30.90507908745247
2024,Saint-François,Guadeloupe,Ventes de biens et services,44277.6,0.0442776,13150,3.367117870722433
2024,Saint-Louis,Guadeloupe,Ventes de biens et services,94107.93,0.0941079299999999,2561,36.74655603279969
2024,Sainte-Anne,Guadeloupe,Ventes de biens et services,1801424.04,1.80142404,24518,73.47353128313893
2024,Sainte-Rose,Guadeloupe,Ventes de biens et services,175223.38,0.17522338,17878,9.801061640004477
2024,Sainte-Rose,Guadeloupe,Ventes de biens et services,0.0,0.0,17878,0.0
2024,Sainte-Rose,Guadeloupe,Ventes de biens et services,306578.41,0.3065784099999999,17878,17.148361673565276
2024,Terre-de-Bas,Guadeloupe,Ventes de biens et services,234.22,0.00023422,937,0.2499679829242262
2024,Terre-de-Haut,Guadeloupe,Ventes de biens et services,518355.54,0.51835554,1544,335.7225
2024,Terre-de-Haut,Guadeloupe,Ventes de biens et services,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Ventes de biens et services,518952.6,0.5189526,7763,66.84949117609172
2024,Trois-Rivières,Guadeloupe,Ventes de biens et services,0.0,0.0,7763,0.0
2024,Vieux-Fort,Guadeloupe,Ventes de biens et services,20894.05,0.02089405,1816,11.505534140969162
2024,Vieux-Habitants,Guadeloupe,Ventes de biens et services,386037.78,0.38603778,7191,53.683462661660414
2024,Vieux-Habitants,Guadeloupe,Ventes de biens et services,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Epargne brute,3162093.28,3.16209328,52586,60.13184649906819
2024,Anse-Bertrand,Guadeloupe,Epargne brute,668270.440000001,0.668270440000001,4107,162.71498417336278
2024,Baie-Mahault,Guadeloupe,Epargne brute,8580524.06,8.58052406,31370,273.5264284348103
2024,Baie-Mahault,Guadeloupe,Epargne brute,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Epargne brute,1175816.48,1.17581648,5127,229.338108055393
2024,Baillif,Guadeloupe,Epargne brute,403853.96,0.40385396,5127,78.77003315779208
2024,Basse-Terre,Guadeloupe,Epargne brute,1625766.75,1.62576675,9973,163.01682041512083
2024,Basse-Terre,Guadeloupe,Epargne brute,-143010.92,-0.14301092,9973,-14.339809485611152
2024,Bouillante,Guadeloupe,Epargne brute,568202.26,0.56820226,6729,84.44081735770546
2024,Bouillante,Guadeloupe,Epargne brute,0.0,0.0,6729,0.0
2024,Capesterre-Belle-Eau,Guadeloupe,Epargne brute,-656349.34,-0.65634934,17888,-36.69215898926655
2024,Capesterre-de-Marie-Galante,Guadeloupe,Epargne brute,-227347.8,-0.2273478,3226,-70.47358958462492
2024,Capesterre-de-Marie-Galante,Guadeloupe,Epargne brute,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Epargne brute,-590388.130000001,-0.590388130000001,7617,-77.50927267953276
2024,Gourbeyre,Guadeloupe,Epargne brute,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Epargne brute,-80282.0899999999,-0.0802820899999998,1420,-56.53668309859148
2024,La Désirade,Guadeloupe,Epargne brute,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Epargne brute,-313025.180000001,-0.3130251800000009,3976,-78.72866700201232
2024,Deshaies,Guadeloupe,Epargne brute,102724.23,0.10272423,3976,25.83607394366197
2024,Grand-Bourg,Guadeloupe,Epargne brute,2479969.87,2.47996987,4813,515.2648805318928
2024,Le Gosier,Guadeloupe,Epargne brute,3883460.51000001,3.88346051000001,27437,141.54100338958378
2024,Le Gosier,Guadeloupe,Epargne brute,0.0,0.0,27437,0.0
2024,Le Gosier,Guadeloupe,Epargne brute,91796.22,0.09179622,27437,3.345709078980938
2024,Goyave,Guadeloupe,Epargne brute,1299544.31,1.29954431,7780,167.0365437017995
2024,Lamentin,Guadeloupe,Epargne brute,2469502.12,2.46950212,18804,131.3285534992555
2024,Morne-à-l'Eau,Guadeloupe,Epargne brute,2122878.93,2.12287893,16089,131.94598359127357
2024,Morne-à-l'Eau,Guadeloupe,Epargne brute,0.0,0.0,16089,0.0
2024,Le Moule,Guadeloupe,Epargne brute,1728732.89,1.72873289,22949,75.32933417578107
2024,Le Moule,Guadeloupe,Epargne brute,-193034.88,-0.19303488,22949,-8.411472395311343
2024,Petit-Bourg,Guadeloupe,Epargne brute,2256095.12,2.25609512,24560,91.86055048859936
2024,Petit-Canal,Guadeloupe,Epargne brute,1375593.98,1.37559398,8325,165.2365141141141
2024,Pointe-à-Pitre,Guadeloupe,Epargne brute,5826104.46000001,5.8261044600000105,14576,399.70530049396336
2024,Pointe-à-Pitre,Guadeloupe,Epargne brute,-102558.4,-0.1025584,14576,-7.036114160263447
2024,Pointe-Noire,Guadeloupe,Epargne brute,1408840.04,1.40884004,6012,234.33799733865604
2024,Port-Louis,Guadeloupe,Epargne brute,1708981.56,1.70898156,5655,302.2071724137931
2024,Saint-Claude,Guadeloupe,Epargne brute,2549933.37,2.54993337,10900,233.93884128440368
2024,Saint-François,Guadeloupe,Epargne brute,2147427.46,2.14742746,13150,163.30246844106463
2024,Saint-François,Guadeloupe,Epargne brute,-672359.48,-0.67235948,13150,-51.12999847908745
2024,Saint-François,Guadeloupe,Epargne brute,-29673.45,-0.02967345,13150,-2.256536121673004
2024,Saint-François,Guadeloupe,Epargne brute,-4869.93,-0.00486993,13150,-0.3703368821292775
2024,Saint-Louis,Guadeloupe,Epargne brute,2004758.54,2.00475854,2561,782.803022256931
2024,Sainte-Anne,Guadeloupe,Epargne brute,8572784.92,8.57278492,24518,349.6527008728281
2024,Sainte-Rose,Guadeloupe,Epargne brute,5897383.66,5.89738366,17878,329.86819890368054
2024,Sainte-Rose,Guadeloupe,Epargne brute,0.0,0.0,17878,0.0
2024,Sainte-Rose,Guadeloupe,Epargne brute,1957794.2,1.9577942,17878,109.50856919118468
2024,Terre-de-Bas,Guadeloupe,Epargne brute,766483.47,0.76648347,937,818.0186446104589
2024,Terre-de-Haut,Guadeloupe,Epargne brute,1450159.72,1.45015972,1544,939.2226165803108
2024,Terre-de-Haut,Guadeloupe,Epargne brute,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Epargne brute,1467668.55,1.46766855,7763,189.05945510756152
2024,Trois-Rivières,Guadeloupe,Epargne brute,0.0,0.0,7763,0.0
2024,Vieux-Fort,Guadeloupe,Epargne brute,159492.790000001,0.159492790000001,1816,87.82642621145429
2024,Vieux-Habitants,Guadeloupe,Epargne brute,614192.059999999,0.614192059999999,7191,85.41121679877611
2024,Vieux-Habitants,Guadeloupe,Epargne brute,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Impôts et taxes,71929064.38,71.92906438,52586,1367.836769862701
2024,Anse-Bertrand,Guadeloupe,Impôts et taxes,7286201.48,7.286201480000001,4107,1774.0933722912102
2024,Baie-Mahault,Guadeloupe,Impôts et taxes,62076883.79,62.07688379,31370,1978.8614532993304
2024,Baie-Mahault,Guadeloupe,Impôts et taxes,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Impôts et taxes,6699969.3,6.6999693,5127,1306.801111761264
2024,Baillif,Guadeloupe,Impôts et taxes,0.0,0.0,5127,0.0
2024,Basse-Terre,Guadeloupe,Impôts et taxes,17459241.48,17.45924148,9973,1750.6509054447008
2024,Basse-Terre,Guadeloupe,Impôts et taxes,0.0,0.0,9973,0.0
2024,Bouillante,Guadeloupe,Impôts et taxes,9126138.66,9.12613866,6729,1356.2399554168524
2024,Bouillante,Guadeloupe,Impôts et taxes,0.0,0.0,6729,0.0
2024,Capesterre-Belle-Eau,Guadeloupe,Impôts et taxes,21918083.28,21.91808328,17888,1225.2953533094812
2024,Capesterre-de-Marie-Galante,Guadeloupe,Impôts et taxes,3530179.61,3.53017961,3226,1094.290021698698
2024,Capesterre-de-Marie-Galante,Guadeloupe,Impôts et taxes,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Impôts et taxes,8870818.08,8.87081808,7617,1164.6078613627412
2024,Gourbeyre,Guadeloupe,Impôts et taxes,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Impôts et taxes,2904085.19,2.90408519,1420,2045.1304154929576
2024,La Désirade,Guadeloupe,Impôts et taxes,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Impôts et taxes,5704422.19,5.704422190000001,3976,1434.7138304828975
2024,Deshaies,Guadeloupe,Impôts et taxes,0.0,0.0,3976,0.0
2024,Grand-Bourg,Guadeloupe,Impôts et taxes,8269426.17,8.26942617,4813,1718.1438125908996
2024,Le Gosier,Guadeloupe,Impôts et taxes,34785916.81,34.78591681,27437,1267.84695156176
2024,Le Gosier,Guadeloupe,Impôts et taxes,0.0,0.0,27437,0.0
2024,Goyave,Guadeloupe,Impôts et taxes,7476035.66,7.47603566,7780,960.9300334190232
2024,Lamentin,Guadeloupe,Impôts et taxes,23372121.58,23.37212158,18804,1242.933502446288
2024,Morne-à-l'Eau,Guadeloupe,Impôts et taxes,19692879.99,19.69287999,16089,1223.9965187395114
2024,Morne-à-l'Eau,Guadeloupe,Impôts et taxes,0.0,0.0,16089,0.0
2024,Le Moule,Guadeloupe,Impôts et taxes,26834482.95,26.83448295,22949,1169.3094666434267
2024,Le Moule,Guadeloupe,Impôts et taxes,0.0,0.0,22949,0.0
2024,Petit-Bourg,Guadeloupe,Impôts et taxes,32359018.74,32.35901874,24560,1317.5496229641692
2024,Petit-Canal,Guadeloupe,Impôts et taxes,7452627.37,7.45262737,8325,895.210494894895
2024,Pointe-à-Pitre,Guadeloupe,Impôts et taxes,30111527.74,30.11152774,14576,2065.829290614709
2024,Pointe-à-Pitre,Guadeloupe,Impôts et taxes,0.0,0.0,14576,0.0
2024,Pointe-Noire,Guadeloupe,Impôts et taxes,7799476.82,7.799476820000001,6012,1297.3181669993346
2024,Port-Louis,Guadeloupe,Impôts et taxes,7438906.48,7.438906480000001,5655,1315.4564951370469
2024,Saint-Claude,Guadeloupe,Impôts et taxes,11847144.44,11.84714444,10900,1086.893985321101
2024,Saint-François,Guadeloupe,Impôts et taxes,23277129.2,23.2771292,13150,1770.1238935361216
2024,Saint-François,Guadeloupe,Impôts et taxes,0.0,0.0,13150,0.0
2024,Saint-Louis,Guadeloupe,Impôts et taxes,4072469.06,4.07246906,2561,1590.1870597422885
2024,Sainte-Anne,Guadeloupe,Impôts et taxes,33013883.54,33.01388354,24518,1346.5161734236071
2024,Sainte-Rose,Guadeloupe,Impôts et taxes,21909271.18,21.90927118,17878,1225.4878163105493
2024,Sainte-Rose,Guadeloupe,Impôts et taxes,0.0,0.0,17878,0.0
2024,Terre-de-Bas,Guadeloupe,Impôts et taxes,2912440.34,2.91244034,937,3108.2607684098184
2024,Terre-de-Haut,Guadeloupe,Impôts et taxes,3716685.65,3.71668565,1544,2407.1798251295336
2024,Terre-de-Haut,Guadeloupe,Impôts et taxes,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Impôts et taxes,10151168.37,10.15116837,7763,1307.6347249774572
2024,Trois-Rivières,Guadeloupe,Impôts et taxes,0.0,0.0,7763,0.0
2024,Vieux-Fort,Guadeloupe,Impôts et taxes,2748952.98,2.74895298,1816,1513.740627753304
2024,Vieux-Habitants,Guadeloupe,Impôts et taxes,9050438.77,9.05043877,7191,1258.5786079822
2024,Vieux-Habitants,Guadeloupe,Impôts et taxes,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Dépenses totales hors remb,97546766.64,97.54676664,52586,1854.9949918229183
2024,Anse-Bertrand,Guadeloupe,Dépenses totales hors remb,10214284.81,10.21428481,4107,2487.042807401997
2024,Baie-Mahault,Guadeloupe,Dépenses totales hors remb,77401875.54,77.40187554,31370,2467.385257889704
2024,Baie-Mahault,Guadeloupe,Dépenses totales hors remb,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Dépenses totales hors remb,10990628.44,10.99062844,5127,2143.676309732787
2024,Baillif,Guadeloupe,Dépenses totales hors remb,501279.65,0.5012796500000001,5127,97.77250828944804
2024,Basse-Terre,Guadeloupe,Dépenses totales hors remb,24986678.68,24.98667868,9973,2505.4325358467863
2024,Basse-Terre,Guadeloupe,Dépenses totales hors remb,944662.49,0.94466249,9973,94.72199839566832
2024,Bouillante,Guadeloupe,Dépenses totales hors remb,13205170.75,13.20517075,6729,1962.426920790608
2024,Bouillante,Guadeloupe,Dépenses totales hors remb,65151.6,0.0651516,6729,9.682211324119482
2024,Bouillante,Guadeloupe,Dépenses totales hors remb,125153.3,0.1251533,6729,18.599093475999407
2024,Capesterre-Belle-Eau,Guadeloupe,Dépenses totales hors remb,34784312.33,34.78431233,17888,1944.561288573345
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépenses totales hors remb,6579474.89,6.579474889999999,3226,2039.5148450092995
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépenses totales hors remb,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Dépenses totales hors remb,13646008.7,13.6460087,7617,1791.5201129053432
2024,Gourbeyre,Guadeloupe,Dépenses totales hors remb,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Dépenses totales hors remb,4567161.35,4.567161349999999,1420,3216.3108098591547
2024,La Désirade,Guadeloupe,Dépenses totales hors remb,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Dépenses totales hors remb,11242166.45,11.24216645,3976,2827.506652414487
2024,Deshaies,Guadeloupe,Dépenses totales hors remb,25250.5,0.0252505,3976,6.350729376257545
2024,Grand-Bourg,Guadeloupe,Dépenses totales hors remb,9276980.06,9.27698006,4813,1927.483910243092
2024,Le Gosier,Guadeloupe,Dépenses totales hors remb,55426425.4,55.4264254,27437,2020.1343222655537
2024,Le Gosier,Guadeloupe,Dépenses totales hors remb,0.0,0.0,27437,0.0
2024,Le Gosier,Guadeloupe,Dépenses totales hors remb,547780.49,0.54778049,27437,19.965028610999745
2024,Goyave,Guadeloupe,Dépenses totales hors remb,9330042.62,9.33004262,7780,1199.234269922879
2024,Lamentin,Guadeloupe,Dépenses totales hors remb,31506441.49,31.50644149,18804,1675.5180541374175
2024,Morne-à-l'Eau,Guadeloupe,Dépenses totales hors remb,28697279.15,28.69727915,16089,1783.6583473180433
2024,Morne-à-l'Eau,Guadeloupe,Dépenses totales hors remb,2074035.0,2.074035,16089,128.91012493007645
2024,Le Moule,Guadeloupe,Dépenses totales hors remb,43673695.92,43.67369592,22949,1903.076208985141
2024,Le Moule,Guadeloupe,Dépenses totales hors remb,447959.06,0.44795906,22949,19.51976382413177
2024,Petit-Bourg,Guadeloupe,Dépenses totales hors remb,43913004.66,43.91300466,24560,1787.9887890879477
2024,Petit-Canal,Guadeloupe,Dépenses totales hors remb,13741544.77,13.74154477,8325,1650.6360084084083
2024,Pointe-à-Pitre,Guadeloupe,Dépenses totales hors remb,47526112.11,47.52611211,14576,3260.5730042535674
2024,Pointe-à-Pitre,Guadeloupe,Dépenses totales hors remb,160597.87,0.16059787,14576,11.01796583424808
2024,Pointe-Noire,Guadeloupe,Dépenses totales hors remb,11310471.53,11.31047153,6012,1881.3159564204925
2024,Port-Louis,Guadeloupe,Dépenses totales hors remb,10167738.01,10.16773801,5655,1798.008489832007
2024,Saint-Claude,Guadeloupe,Dépenses totales hors remb,20633970.38,20.63397038,10900,1893.024805504587
2024,Saint-François,Guadeloupe,Dépenses totales hors remb,31378640.51,31.37864051,13150,2386.2084038022813
2024,Saint-François,Guadeloupe,Dépenses totales hors remb,1315234.51,1.31523451,13150,100.01783346007603
2024,Saint-François,Guadeloupe,Dépenses totales hors remb,436805.24,0.43680524,13150,33.21712851711027
2024,Saint-François,Guadeloupe,Dépenses totales hors remb,49147.53,0.04914753,13150,3.737454752851711
2024,Saint-Louis,Guadeloupe,Dépenses totales hors remb,4719744.57,4.7197445700000005,2561,1842.9303279968765
2024,Sainte-Anne,Guadeloupe,Dépenses totales hors remb,38584038.54,38.58403854,24518,1573.7025263072028
2024,Sainte-Rose,Guadeloupe,Dépenses totales hors remb,28469410.26,28.46941026,17878,1592.4270198008726
2024,Sainte-Rose,Guadeloupe,Dépenses totales hors remb,0.0,0.0,17878,0.0
2024,Sainte-Rose,Guadeloupe,Dépenses totales hors remb,48221.25,0.04822125,17878,2.697239624119029
2024,Terre-de-Bas,Guadeloupe,Dépenses totales hors remb,2746407.49,2.74640749,937,2931.0645570971187
2024,Terre-de-Haut,Guadeloupe,Dépenses totales hors remb,5004090.05,5.004090049999999,1544,3240.9909650259065
2024,Terre-de-Haut,Guadeloupe,Dépenses totales hors remb,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Dépenses totales hors remb,14322209.57,14.32220957,7763,1844.932316114904
2024,Trois-Rivières,Guadeloupe,Dépenses totales hors remb,0.0,0.0,7763,0.0
2024,Vieux-Fort,Guadeloupe,Dépenses totales hors remb,3111773.55,3.11177355,1816,1713.5316905286345
2024,Vieux-Habitants,Guadeloupe,Dépenses totales hors remb,14595980.48,14.59598048,7191,2029.7567069948548
2024,Vieux-Habitants,Guadeloupe,Dépenses totales hors remb,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Recettes totales hors emprunts,104643632.69,104.64363269,52586,1989.9523198189631
2024,Anse-Bertrand,Guadeloupe,Recettes totales hors emprunts,10723521.49,10.72352149,4107,2611.035181397614
2024,Baie-Mahault,Guadeloupe,Recettes totales hors emprunts,84978363.72,84.97836372,31370,2708.905442142174
2024,Baie-Mahault,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Recettes totales hors emprunts,13305836.91,13.30583691,5127,2595.248080748976
2024,Baillif,Guadeloupe,Recettes totales hors emprunts,905133.61,0.90513361,5127,176.5425414472401
2024,Basse-Terre,Guadeloupe,Recettes totales hors emprunts,25445441.19,25.44544119,9973,2551.4329880677838
2024,Basse-Terre,Guadeloupe,Recettes totales hors emprunts,573776.22,0.57377622,9973,57.532960994685645
2024,Bouillante,Guadeloupe,Recettes totales hors emprunts,13222530.66,13.22253066,6729,1965.00678555506
2024,Bouillante,Guadeloupe,Recettes totales hors emprunts,71665.17,0.07166517,6729,10.650196165849309
2024,Bouillante,Guadeloupe,Recettes totales hors emprunts,23503.0,0.023503,6729,3.4927923911428147
2024,Capesterre-Belle-Eau,Guadeloupe,Recettes totales hors emprunts,34822729.64,34.82272964,17888,1946.708946779964
2024,Capesterre-de-Marie-Galante,Guadeloupe,Recettes totales hors emprunts,6346411.4,6.3464114,3226,1967.2694978301304
2024,Capesterre-de-Marie-Galante,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Recettes totales hors emprunts,15266800.52,15.26680052,7617,2004.306225548116
2024,Gourbeyre,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Recettes totales hors emprunts,4023202.32,4.02320232,1420,2833.241070422535
2024,La Désirade,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Recettes totales hors emprunts,9755429.86,9.75542986,3976,2453.5789386317906
2024,Deshaies,Guadeloupe,Recettes totales hors emprunts,113374.73,0.1133747299999999,3976,28.51477112676056
2024,Grand-Bourg,Guadeloupe,Recettes totales hors emprunts,11703149.88,11.703149880000002,4813,2431.570720964056
2024,Le Gosier,Guadeloupe,Recettes totales hors emprunts,51422465.34,51.42246534,27437,1874.201455698509
2024,Le Gosier,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,27437,0.0
2024,Le Gosier,Guadeloupe,Recettes totales hors emprunts,637535.33,0.63753533,27437,23.236335240733315
2024,Goyave,Guadeloupe,Recettes totales hors emprunts,12300858.04,12.30085804,7780,1581.087151670951
2024,Lamentin,Guadeloupe,Recettes totales hors emprunts,29704891.08,29.70489108,18804,1579.7112890874282
2024,Morne-à-l'Eau,Guadeloupe,Recettes totales hors emprunts,26824033.12,26.82403312,16089,1667.228113618
2024,Morne-à-l'Eau,Guadeloupe,Recettes totales hors emprunts,5944000.0,5.944,16089,369.4449623966685
2024,Le Moule,Guadeloupe,Recettes totales hors emprunts,39561510.59,39.561510590000005,22949,1723.8882125582816
2024,Le Moule,Guadeloupe,Recettes totales hors emprunts,254924.18,0.25492418,22949,11.108291428820428
2024,Petit-Bourg,Guadeloupe,Recettes totales hors emprunts,48411647.62,48.41164762,24560,1971.1582907166123
2024,Petit-Canal,Guadeloupe,Recettes totales hors emprunts,11033581.65,11.03358165,8325,1325.3551531531532
2024,Pointe-à-Pitre,Guadeloupe,Recettes totales hors emprunts,47916265.27,47.91626527,14576,3287.3398236827666
2024,Pointe-à-Pitre,Guadeloupe,Recettes totales hors emprunts,3098684.11,3.09868411,14576,212.58809755762897
2024,Pointe-Noire,Guadeloupe,Recettes totales hors emprunts,11232663.34,11.23266334,6012,1868.3738090485692
2024,Port-Louis,Guadeloupe,Recettes totales hors emprunts,10450475.08,10.45047508,5655,1848.0062033598583
2024,Saint-Claude,Guadeloupe,Recettes totales hors emprunts,20891964.63,20.89196463,10900,1916.6940027522933
2024,Saint-François,Guadeloupe,Recettes totales hors emprunts,35513807.45,35.51380745,13150,2700.6697680608368
2024,Saint-François,Guadeloupe,Recettes totales hors emprunts,610667.92,0.61066792,13150,46.43862509505704
2024,Saint-François,Guadeloupe,Recettes totales hors emprunts,406401.79,0.40640179,13150,30.90507908745247
2024,Saint-François,Guadeloupe,Recettes totales hors emprunts,44277.6,0.0442776,13150,3.367117870722433
2024,Saint-Louis,Guadeloupe,Recettes totales hors emprunts,6310443.41,6.31044341,2561,2464.0544357672784
2024,Sainte-Anne,Guadeloupe,Recettes totales hors emprunts,47156224.27,47.15622427,24518,1923.330788400359
2024,Sainte-Rose,Guadeloupe,Recettes totales hors emprunts,34561681.42,34.56168142,17878,1933.196186374315
2024,Sainte-Rose,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,17878,0.0
2024,Sainte-Rose,Guadeloupe,Recettes totales hors emprunts,2006015.45,2.00601545,17878,112.20580881530373
2024,Terre-de-Bas,Guadeloupe,Recettes totales hors emprunts,3552552.21,3.55255221,937,3791.4111099252937
2024,Terre-de-Haut,Guadeloupe,Recettes totales hors emprunts,6021124.88,6.02112488,1544,3899.692279792746
2024,Terre-de-Haut,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Recettes totales hors emprunts,14707628.57,14.70762857,7763,1894.580519129203
2024,Trois-Rivières,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,7763,0.0
2024,Vieux-Fort,Guadeloupe,Recettes totales hors emprunts,3285304.79,3.28530479,1816,1809.0885407488984
2024,Vieux-Habitants,Guadeloupe,Recettes totales hors emprunts,14641503.97,14.64150397,7191,2036.0873272145736
2024,Vieux-Habitants,Guadeloupe,Recettes totales hors emprunts,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Remboursements d'emprunts hors GAD,4637143.26,4.63714326,52586,88.18208762788575
2024,Anse-Bertrand,Guadeloupe,Remboursements d'emprunts hors GAD,80057.96,0.08005796,4107,19.493050888726565
2024,Baie-Mahault,Guadeloupe,Remboursements d'emprunts hors GAD,2555638.63,2.55563863,31370,81.46760057379662
2024,Baie-Mahault,Guadeloupe,Remboursements d'emprunts hors GAD,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Remboursements d'emprunts hors GAD,653060.93,0.6530609300000001,5127,127.37681490150186
